학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자
B000013286,창원중앙고등학교,고등학교,1984-03-08,공립,본교,운영,경상남도 창원시 성산구 용호동 71,경상남도 창원시 성산구 용호로 16,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2025-10-25,35.2312609328,128.67766823,2026-03-20
B000012651,이포고등학교,고등학교,1974-12-27,공립,본교,운영,경기도 여주시 흥천면 계신리 468,경기도 여주시 흥천면 이여로 1075,7530000,경기도교육청,7661000,경기도여주교육지원청,2013-11-29,2025-10-25,37.376319,127.5168303823,2026-03-20
B000001967,서울영서초등학교,초등학교,1979-09-28,공립,본교,운영,서울특별시 구로구 구로동 165-1,서울특별시 구로구 도림로20길 57,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2025-10-25,37.4889608209,126.8955833396,2026-03-20
B000023122,심인고등학교,고등학교,1957-03-28,사립,본교,운영,대구광역시 달성군 다사읍 죽곡리 816,대구광역시 달성군 다사읍 대실역남로1길 5,7240000,대구광역시교육청,7281000,대구광역시달성교육지원청,2013-11-29,2025-10-25,35.85311035,128.465259016,2026-03-20
B000009277,임곡중학교,중학교,2006-03-03,공립,본교,운영,경기도 안양시 동안구 비산동 511-129,경기도 안양시 동안구 임곡로 105,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2025-10-25,37.4085478737,126.9315627198,2026-03-20
B000026119,글벗중학교,중학교,2017-03-01,공립,본교,운영,세종특별자치시 소담동 533,세종특별자치시 소담4로 33,9300000,세종특별자치시교육청,9300000,세종특별자치시교육청,2013-11-29,2025-10-25,36.48845684,127.2987540234,2026-03-20
B000010352,삼우중학교,중학교,1964-12-05,사립,본교,운영,전북특별자치도 완주군 이서면 상개리 580-2,전북특별자치도 완주군 이서면 반교로 34-9,8321000,전북특별자치도교육청,8392000,전북특별자치도완주교육지원청,2013-11-29,2025-10-25,35.8245734384,127.0241716313,2026-03-20
B000004420,고삼초등학교,초등학교,1930-12-15,공립,본교,운영,경기도 안성시 고삼면 가유리 329-1,경기도 안성시 고삼면 고삼호수로 37,7530000,경기도교육청,7761000,경기도안성교육지원청,2013-11-29,2025-10-25,37.082696155,127.2645138,2026-03-20
B000009712,청평중학교,중학교,1954-07-07,공립,본교,운영,경기도 가평군 청평면 청평리 288,경기도 가평군 청평면 골안길 7,7530000,경기도교육청,7721000,경기도가평교육지원청,2013-11-29,2025-10-25,37.7434394063,127.4222114685,2026-03-20
B000012045,삼성고등학교,고등학교,1987-03-01,공립,본교,운영,서울특별시 관악구 신림동 222,서울특별시 관악구 신림로 41,7010000,서울특별시교육청,7132000,서울특별시동작관악교육지원청,2013-11-29,2025-10-25,37.4691399763,126.9436438,2026-03-20
B000002821,대구서도초등학교,초등학교,1970-04-28,공립,본교,운영,대구광역시 서구 평리동 1111-1,대구광역시 서구 평리로 395,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2025-10-25,35.8672715339,128.5653530713,2026-03-20
B000010190,태안여자중학교,중학교,1971-03-01,공립,본교,운영,충청남도 태안군 태안읍 동문리 350-3,충청남도 태안군 태안읍 다락미4길 27,8140000,충청남도교육청,8281000,충청남도태안교육지원청,2013-11-29,2025-10-25,36.7518562111,126.3063015,2026-03-20
B000011623,전주상업정보고등학교,고등학교,1944-04-24,공립,본교,운영,전북특별자치도 전주시 완산구 중화산동2가 546,전북특별자치도 전주시 완산구 따박골2길 21,8321000,전북특별자치도교육청,8332000,전북특별자치도전주교육지원청,2013-11-29,2025-10-25,35.8106763551,127.1249880436,2026-03-20
B000010018,천안여자중학교,중학교,1949-03-26,공립,본교,운영,충청남도 천안시 동남구 원성동 559-1,충청남도 천안시 동남구 원거리11길 31,8140000,충청남도교육청,8151000,충청남도천안교육지원청,2013-11-29,2025-10-25,36.80254964,127.1581917,2026-03-20
B000008290,성내중학교,중학교,1985-04-06,공립,본교,운영,서울특별시 강동구 성내동 530,서울특별시 강동구 성안로7길 36,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2025-10-25,37.5290619075,127.1291172918,2026-03-20
B000004795,상천초등학교,초등학교,1945-05-25,공립,본교,운영,경기도 가평군 청평면 상천리 1299-4,경기도 가평군 청평면 상천역로19번길 38,7530000,경기도교육청,7721000,경기도가평교육지원청,2013-11-29,2025-10-25,37.770114408,127.4560853191,2026-03-20
B000005114,봉평초등학교,초등학교,1931-07-14,공립,본교,운영,강원특별자치도 평창군 봉평면 창동리 329,강원특별자치도 평창군 봉평면 기풍8길 22,7801000,강원특별자치도교육청,7912000,강원특별자치도평창교육지원청,2013-11-29,2025-10-25,37.6158886576,128.3813243436,2026-03-20
B000003535,매곡초등학교,초등학교,2007-03-01,공립,본교,운영,울산광역시 북구 매곡동 497,울산광역시 북구 매곡1로 49,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2025-10-25,35.6441527719,129.3502330155,2026-03-20
B000009222,풍생중학교,중학교,1966-12-19,사립,본교,운영,경기도 성남시 수정구 수진동 4511-1,경기도 성남시 수정구 산성대로 111,7530000,경기도교육청,7551000,경기도성남교육지원청,2013-11-29,2025-10-25,37.435042947,127.1314146475,2026-03-20
B000026945,한울안중학교,중학교,2018-03-01,사립,본교,운영,대구광역시 달성군 현풍읍 지리 988,대구광역시 달성군 현풍읍 지동길 31,7240000,대구광역시교육청,7281000,대구광역시달성교육지원청,2013-11-29,2025-10-25,35.6689379892,128.4308447718,2026-03-20
B000012777,강릉제일고등학교,고등학교,1938-03-19,공립,본교,운영,강원특별자치도 강릉시 교동 886,강원특별자치도 강릉시 화부산로8번길 37,7801000,강원특별자치도교육청,7832000,강원특별자치도강릉교육지원청,2013-11-29,2025-10-25,37.7601326156,128.8897642,2026-03-20
B000027064,KIS High School,고등학교,2013-08-19,사립,본교,운영,제주특별자치도 서귀포시 대정읍 구억리 1126,제주특별자치도 서귀포시 대정읍 글로벌에듀로260번길 8,9290000,제주특별자치도교육청,9299000,제주특별자치도서귀포시교육지원청,2013-11-29,2021-03-23,33.28864617,126.2872199,2026-03-20
B000012688,백송고등학교,고등학교,1974-03-01,사립,본교,운영,경기도 고양시 일산서구 덕이동 753-11,경기도 고양시 일산서구 덕이로172번길 4-39,7530000,경기도교육청,7621000,경기도고양교육지원청,2013-11-29,2025-10-25,37.6974104107,126.7423029547,2026-03-20
B000002225,서울치현초등학교,초등학교,1994-09-01,공립,본교,운영,서울특별시 강서구 방화동 833,서울특별시 강서구 방화대로47길 43,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2013-11-29,2025-10-25,37.5759191517,126.8146456466,2026-03-20
B000009755,문막중학교,중학교,1950-10-30,공립,본교,운영,강원특별자치도 원주시 문막읍 문막리 237,강원특별자치도 원주시 문막읍 문막시장1길 58,7801000,강원특별자치도교육청,7822000,강원특별자치도원주교육지원청,2013-11-29,2025-10-25,37.3052737004,127.8147585351,2026-03-20
B000022936,가야곡중학교,중학교,2002-03-01,공립,본교,운영,충청남도 논산시 가야곡면 강청리 343-14,충청남도 논산시 가야곡면 덕은로 160,8140000,충청남도교육청,8222000,충청남도논산계룡교육지원청,2013-11-29,2025-10-25,36.1440106665,127.1683997978,2026-03-20
B000009112,신일중학교,중학교,1985-03-05,공립,본교,운영,울산광역시 남구 신정동 906-7,울산광역시 남구 두왕로 278,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2025-10-25,35.5280393508,129.3110504553,2026-03-20
B000013495,개성고등학교,고등학교,1896-03-01,공립,본교,운영,부산광역시 부산진구 당감동 642,부산광역시 부산진구 당감서로 137,7150000,부산광역시교육청,7181000,부산광역시남부교육지원청,2013-11-29,2025-10-25,35.1676734966,129.0299526098,2026-03-20
B000012509,양명여자고등학교,고등학교,1983-04-19,사립,본교,운영,경기도 안양시 만안구 안양동 산21-10,경기도 안양시 만안구 경수대로1001번길 150,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2025-10-25,37.4069762729,126.9221725008,2026-03-20
B000022979,건양대학교병설건양고등학교,고등학교,1983-03-04,사립,본교,운영,충청남도 논산시 양촌면 남산리 269-4,충청남도 논산시 양촌면 황산벌로 486-21,8140000,충청남도교육청,8222000,충청남도논산계룡교육지원청,2013-11-29,2025-10-25,36.1415576429,127.2343403166,2026-03-20
B000004343,통진초등학교,초등학교,2006-03-01,공립,본교,운영,경기도 김포시 통진읍 서암리 1108,경기도 김포시 통진읍 조강로 116,7530000,경기도교육청,7771000,경기도김포교육지원청,2013-11-29,2025-10-25,37.6938857842,126.5944372,2026-03-20
B000024941,명지중학교,중학교,2016-03-01,공립,본교,운영,부산광역시 강서구 명지동 3386,부산광역시 강서구 명지국제6로318번길 54,7150000,부산광역시교육청,7201000,부산광역시북부교육지원청,2013-12-02,2025-10-25,35.10198148,128.925769,2026-03-20
B000002385,서울구의초등학교,초등학교,1982-03-02,공립,본교,운영,서울특별시 광진구 화양동 303-9,서울특별시 광진구 광나루로30길 49,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2025-10-25,37.54300899,127.0803117759,2026-03-20
B000003320,신창초등학교,초등학교,2005-03-01,공립,본교,운영,광주광역시 광산구 신창동 1145,광주광역시 광산구 신창로162번길 10,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2025-10-25,35.1981337023,126.84072373,2026-03-20
B000027139,지한초등학교,초등학교,2017-03-01,공립,본교,운영,광주광역시 동구 내남동 299-5,광주광역시 동구 남계길 37,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2025-10-25,35.0940871,126.9402054479,2026-03-20
B000008030,김녕초등학교동복분교장,초등학교,1957-05-22,공립,분교,운영,제주특별자치도 제주시 구좌읍 동복리 1367,제주특별자치도 제주시 구좌읍 동복로 66-5,9290000,제주특별자치도교육청,9296000,제주특별자치도제주시교육지원청,2013-11-29,2025-10-25,33.5524032842,126.7135735464,2026-03-20
B000005658,염티초등학교,초등학교,1937-06-20,공립,본교,운영,충청남도 아산시 염치읍 염성리 173,충청남도 아산시 염치읍 염치로 49,8140000,충청남도교육청,8181000,충청남도아산교육지원청,2013-11-29,2025-10-25,36.8166344746,126.9781331364,2026-03-20
B000010389,동계중학교,중학교,1968-03-02,공립,본교,운영,전북특별자치도 순창군 동계면 관전리 247,전북특별자치도 순창군 동계면 강동로 74,8321000,전북특별자치도교육청,8442000,전북특별자치도순창교육지원청,2013-11-29,2025-10-25,35.4500483162,127.2406490268,2026-03-20
B000011110,밀양여자중학교,중학교,1953-04-15,공립,본교,운영,경상남도 밀양시 삼문동 141-14,경상남도 밀양시 삼문강변로 2,9010000,경상남도교육청,9101000,경상남도밀양교육지원청,2013-11-29,2025-10-25,35.4827809327,128.757584646,2026-03-20
B000022960,벌곡초등학교,초등학교,1934-06-16,공립,본교,운영,충청남도 논산시 벌곡면 한삼천리 260,충청남도 논산시 벌곡면 대둔로 821-8,8140000,충청남도교육청,8222000,충청남도논산계룡교육지원청,2013-11-29,2025-10-25,36.2081324113,127.2661165,2026-03-20
B000005252,덕성초등학교,초등학교,1949-09-01,공립,본교,운영,충청북도 청주시 청원구 율량동 1335,충청북도 청주시 청원구 공항로 113,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2013-11-29,2025-10-25,36.6674602165,127.4841858733,2026-03-20
B000005144,임계초등학교,초등학교,1922-07-15,공립,본교,운영,강원특별자치도 정선군 임계면 송계리 746-2,강원특별자치도 정선군 임계면 송계1길 7,7801000,강원특별자치도교육청,7922000,강원특별자치도정선교육지원청,2013-11-29,2025-10-25,37.4964119886,128.8483570846,2026-03-20
B000003244,대자초등학교,초등학교,1991-05-06,공립,본교,운영,광주광역시 북구 운암동 782-6,광주광역시 북구 대자로 5,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2025-10-25,35.1739159497,126.8732682595,2026-03-20
B000002039,한신초등학교,초등학교,1969-05-06,사립,본교,운영,서울특별시 도봉구 쌍문동 150-1,서울특별시 도봉구 노해로49길 69,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2025-10-25,37.65335584,127.0324272551,2026-03-20
B000009542,이포중학교,중학교,1960-03-02,공립,본교,운영,경기도 여주시 흥천면 계신리 468,경기도 여주시 흥천면 이여로 1075,7530000,경기도교육청,7661000,경기도여주교육지원청,2013-11-29,2025-10-25,37.3763892516,127.5168303823,2026-03-20
